id,municipio,municipio_uf,latitude,longitude,uf
4779,BALBINOS,BALBINOS - SP,-21.9,-49.35,SP
1392,BALDIM,BALDIM - MG,-19.28,-43.95,MG
908,BALIZA,BALIZA - GO,-16.19,-52.54,GO
4383,BALNEARIO ARROIO DO SILVA,BALNEARIO ARROIO DO SILVA - SC,-28.98,-49.41,SC
4384,BALNEARIO BARRA DO SUL,BALNEARIO BARRA DO SUL - SC,-26.45,-48.61,SC
4385,BALNEARIO CAMBORIU,BALNEARIO CAMBORIU - SC,-26.99,-48.63,SC
4386,BALNEARIO GAIVOTA,BALNEARIO GAIVOTA - SC,-29.15,-49.57,SC
3916,BALNEARIO PINHAL,BALNEARIO PINHAL - RS,-30.24,-50.23,RS
3193,BALSA NOVA,BALSA NOVA - PR,-25.58,-49.63,PR
4780,BALSAMO,BALSAMO - SP,-20.73,-49.58,SP
1144,BALSAS,BALSAS - MA,-7.53,-46.03,MA
1393,BAMBUI,BAMBUI - MG,-20,-45.97,MG
638,BANABUIU,BANABUIU - CE,-5.31,-38.92,CE
4781,BANANAL,BANANAL - SP,-22.68,-44.32,SP
2556,BANANEIRAS,BANANEIRAS - PB,-6.75,-35.63,PB
1394,BANDEIRA,BANDEIRA - MG,-15.88,-40.55,MG
1395,BANDEIRA DO SUL,BANDEIRA DO SUL - MG,-21.72,-46.38,MG
4387,BANDEIRANTE,BANDEIRANTE - SC,-26.76,-53.63,SC
2201,BANDEIRANTES,BANDEIRANTES - MS,-19.91,-54.36,MS
3194,BANDEIRANTES,BANDEIRANTES - PR,-23.11,-50.36,PR
5391,BANDEIRANTES DO TOCANTINS,BANDEIRANTES DO TOCANTINS - TO,-7.75,-48.58,TO
2410,BANNACH,BANNACH - PA,-7.34,-50.39,PA
233,BANZAE,BANZAE - BA,-10.57,-38.61,BA
3917,BARAO,BARAO - RS,-29.37,-51.49,RS
4782,BARAO DE ANTONINA,BARAO DE ANTONINA - SP,-23.62,-49.56,SP
1396,BARAO DE COCAIS,BARAO DE COCAIS - MG,-19.94,-43.48,MG
3918,BARAO DE COTEGIPE,BARAO DE COTEGIPE - RS,-27.62,-52.38,RS
1145,BARAO DE GRAJAU,BARAO DE GRAJAU - MA,-6.75,-43.02,MA
2282,BARAO DE MELGACO,BARAO DE MELGACO - MT,-16.27,-55.95,MT
1397,BARAO DE MONTE ALTO,BARAO DE MONTE ALTO - MG,-21.24,-42.23,MG
3919,BARAO DO TRIUNFO,BARAO DO TRIUNFO - RS,-30.38,-51.73,RS
2557,BARAUNA,BARAUNA - PB,-6.64,-36.25,PB
3670,BARAUNA,BARAUNA - RN,-5.08,-37.61,RN
1398,BARBACENA,BARBACENA - MG,-21.22,-43.77,MG
639,BARBALHA,BARBALHA - CE,-7.3,-39.3,CE
4783,BARBOSA,BARBOSA - SP,-21.26,-49.94,SP
3195,BARBOSA FERRAZ,BARBOSA FERRAZ - PR,-24.03,-52.01,PR
2411,BARCARENA,BARCARENA - PA,-1.5,-48.62,PA
3671,BARCELONA,BARCELONA - RN,-5.95,-35.92,RN
131,BARCELOS,BARCELOS - AM,-0.97,-62.92,AM
4784,BARIRI,BARIRI - SP,-22.07,-48.74,SP
234,BARRA,BARRA - BA,-11.08,-43.14,BA
4388,BARRA BONITA,BARRA BONITA - SC,-26.65,-53.44,SC
4785,BARRA BONITA,BARRA BONITA - SP,-22.49,-48.55,SP
235,BARRA DA ESTIVA,BARRA DA ESTIVA - BA,-13.62,-41.32,BA
2962,BARRA D'ALCANTARA,BARRA D'ALCANTARA - PI,-6.51,-42.11,PI
2774,BARRA DE GUABIRABA,BARRA DE GUABIRABA - PE,-8.42,-35.65,PE
2558,BARRA DE SANTA ROSA,BARRA DE SANTA ROSA - PB,-6.72,-36.06,PB
2559,BARRA DE SANTANA,BARRA DE SANTANA - PB,-7.52,-36,PB
27,BARRA DE SANTO ANTONIO,BARRA DE SANTO ANTONIO - AL,-9.4,-35.5,AL
813,BARRA DE SAO FRANCISCO,BARRA DE SAO FRANCISCO - ES,-18.75,-40.89,ES
28,BARRA DE SAO MIGUEL,BARRA DE SAO MIGUEL - AL,-9.84,-35.9,AL
2560,BARRA DE SAO MIGUEL,BARRA DE SAO MIGUEL - PB,-7.75,-36.31,PB
2283,BARRA DO BUGRES,BARRA DO BUGRES - MT,-15.07,-57.18,MT
4786,BARRA DO CHAPEU,BARRA DO CHAPEU - SP,-24.47,-49.02,SP
236,BARRA DO CHOCA,BARRA DO CHOCA - BA,-14.88,-40.57,BA
1146,BARRA DO CORDA,BARRA DO CORDA - MA,-5.5,-45.24,MA
2284,BARRA DO GARCAS,BARRA DO GARCAS - MT,-15.89,-52.25,MT
3920,BARRA DO GUARITA,BARRA DO GUARITA - RS,-27.19,-53.71,RS
3196,BARRA DO JACARE,BARRA DO JACARE - PR,-23.11,-50.18,PR
237,BARRA DO MENDES,BARRA DO MENDES - BA,-11.81,-42.05,BA
5392,BARRA DO OURO,BARRA DO OURO - TO,-7.68,-47.68,TO
3571,BARRA DO PIRAI,BARRA DO PIRAI - RJ,-22.47,-43.82,RJ
3921,BARRA DO QUARAI,BARRA DO QUARAI - RS,-30.2,-57.55,RS
3922,BARRA DO RIBEIRO,BARRA DO RIBEIRO - RS,-30.29,-51.3,RS
3923,BARRA DO RIO AZUL,BARRA DO RIO AZUL - RS,-27.4,-52.41,RS
238,BARRA DO ROCHA,BARRA DO ROCHA - BA,-14.21,-39.6,BA
4787,BARRA DO TURVO,BARRA DO TURVO - SP,-24.75,-48.5,SP
4656,BARRA DOS COQUEIROS,BARRA DOS COQUEIROS - SE,-10.9,-37.03,SE
3924,BARRA FUNDA,BARRA FUNDA - RS,-27.92,-53.03,RS
1399,BARRA LONGA,BARRA LONGA - MG,-20.28,-43.04,MG
3572,BARRA MANSA,BARRA MANSA - RJ,-22.54,-44.17,RJ
4389,BARRA VELHA,BARRA VELHA - SC,-26.63,-48.68,SC
3197,BARRACAO,BARRACAO - PR,-26.25,-53.63,PR
3925,BARRACAO,BARRACAO - RS,-27.67,-51.46,RS
2963,BARRAS,BARRAS - PI,-4.24,-42.29,PI
640,BARREIRA,BARREIRA - CE,-4.28,-38.64,CE
239,BARREIRAS,BARREIRAS - BA,-12.15,-44.99,BA
2964,BARREIRAS DO PIAUI,BARREIRAS DO PIAUI - PI,-9.92,-45.47,PI
132,BARREIRINHA,BARREIRINHA - AM,-2.79,-57.07,AM
1147,BARREIRINHAS,BARREIRINHAS - MA,-2.74,-42.82,MA
2775,BARREIROS,BARREIROS - PE,-8.81,-35.18,PE
4788,BARRETOS,BARRETOS - SP,-20.55,-48.56,SP
4789,BARRINHA,BARRINHA - SP,-21.19,-48.16,SP
641,BARRO,BARRO - CE,-7.17,-38.78,CE
240,BARRO ALTO,BARRO ALTO - BA,-11.76,-41.91,BA
909,BARRO ALTO,BARRO ALTO - GO,-14.97,-48.91,GO
2965,BARRO DURO,BARRO DURO - PI,-5.81,-42.51,PI
241,BARRO PRETO,BARRO PRETO - BA,-14.81,-39.47,BA
5393,BARROLANDIA,BARROLANDIA - TO,-9.83,-48.72,TO
642,BARROQUINHA,BARROQUINHA - CE,-3.01,-41.13,CE
3926,BARROS CASSAL,BARROS CASSAL - RS,-29.09,-52.58,RS
1400,BARROSO,BARROSO - MG,-21.18,-43.97,MG
4790,BARUERI,BARUERI - SP,-23.51,-46.87,SP
4791,BASTOS,BASTOS - SP,-21.92,-50.73,SP
2202,BATAGUASSU,BATAGUASSU - MS,-21.71,-52.42,MS
2203,BATAIPORA,BATAIPORA - MS,-22.29,-53.27,MS
29,BATALHA,BATALHA - AL,-9.67,-37.12,AL
2966,BATALHA,BATALHA - PI,-4.02,-42.07,PI
4792,BATATAIS,BATATAIS - SP,-20.89,-47.58,SP
643,BATURITE,BATURITE - CE,-4.32,-38.88,CE
4793,BAURU,BAURU - SP,-22.31,-49.06,SP
2561,BAYEUX,BAYEUX - PB,-7.12,-34.93,PB
4794,BEBEDOURO,BEBEDOURO - SP,-20.94,-48.47,SP
644,BEBERIBE,BEBERIBE - CE,-4.18,-38.13,CE
645,BELA CRUZ,BELA CRUZ - CE,-3.05,-40.16,CE
2204,BELA VISTA,BELA VISTA - MS,-22.1,-56.52,MS
3198,BELA VISTA DA CAROBA,BELA VISTA DA CAROBA - PR,-25.88,-53.66,PR
910,BELA VISTA DE GOIAS,BELA VISTA DE GOIAS - GO,-16.97,-48.95,GO
1401,BELA VISTA DE MINAS,BELA VISTA DE MINAS - MG,-19.83,-43.09,MG
1148,BELA VISTA DO MARANHAO,BELA VISTA DO MARANHAO - MA,-3.73,-45.31,MA
3199,BELA VISTA DO PARAISO,BELA VISTA DO PARAISO - PR,-22.99,-51.19,PR
2967,BELA VISTA DO PIAUI,BELA VISTA DO PIAUI - PI,-7.98,-41.86,PI
4390,BELA VISTA DO TOLDO,BELA VISTA DO TOLDO - SC,-26.27,-50.46,SC
1149,BELAGUA,BELAGUA - MA,-3.15,-43.51,MA
30,BELEM,BELEM - AL,-9.57,-36.49,AL
2412,BELEM,BELEM - PA,-1.45,-48.5,PA
2562,BELEM,BELEM - PB,-6.74,-35.51,PB
2776,BELEM DE MARIA,BELEM DE MARIA - PE,-8.61,-35.8,PE
2777,BELEM DE SAO FRANCISCO,BELEM DE SAO FRANCISCO - PE,-8.75,-38.96,PE
2563,BELEM DO BREJO DO CRUZ,BELEM DO BREJO DO CRUZ - PB,-6.18,-37.53,PB
2968,BELEM DO PIAUI,BELEM DO PIAUI - PI,-7.37,-40.97,PI
3573,BELFORD ROXO,BELFORD ROXO - RJ,-22.76,-43.39,RJ
1402,BELMIRO BRAGA,BELMIRO BRAGA - MG,-21.94,-43.41,MG
242,BELMONTE,BELMONTE - BA,-15.86,-38.88,BA
4391,BELMONTE,BELMONTE - SC,-26.84,-53.57,SC
243,BELO CAMPO,BELO CAMPO - BA,-15.03,-41.26,BA
1403,BELO HORIZONTE,BELO HORIZONTE - MG,-19.81,-43.95,MG
2778,BELO JARDIM,BELO JARDIM - PE,-8.33,-36.42,PE
31,BELO MONTE,BELO MONTE - AL,-9.82,-37.28,AL
1404,BELO ORIENTE,BELO ORIENTE - MG,-19.22,-42.48,MG
1405,BELO VALE,BELO VALE - MG,-20.4,-44.02,MG
2413,BELTERRA,BELTERRA - PA,-2.63,-54.93,PA
2969,BENEDITINOS,BENEDITINOS - PI,-5.45,-42.36,PI
1150,BENEDITO LEITE,BENEDITO LEITE - MA,-7.22,-44.55,MA
4392,BENEDITO NOVO,BENEDITO NOVO - SC,-26.78,-49.36,SC
2414,BENEVIDES,BENEVIDES - PA,-1.36,-48.24,PA
133,BENJAMIN CONSTANT,BENJAMIN CONSTANT - AM,-4.38,-70.03,AM
3927,BENJAMIN CONSTANT DO SUL,BENJAMIN CONSTANT DO SUL - RS,-27.51,-52.59,RS
4795,BENTO DE ABREU,BENTO DE ABREU - SP,-21.27,-50.81,SP
3672,BENTO FERNANDES,BENTO FERNANDES - RN,-5.69,-35.82,RN
3928,BENTO GONCALVES,BENTO GONCALVES - RS,-29.17,-51.51,RS
1151,BEQUIMAO,BEQUIMAO - MA,-2.44,-44.78,MA
1406,BERILO,BERILO - MG,-16.95,-42.46,MG
1407,BERIZAL,BERIZAL - MG,-15.61,-41.74,MG
2564,BERNARDINO BATISTA,BERNARDINO BATISTA - PB,-6.45,-38.55,PB
4796,BERNARDINO DE CAMPOS,BERNARDINO DE CAMPOS - SP,-23.01,-49.47,SP
1152,BERNARDO DO MEARIM,BERNARDO DO MEARIM - MA,-4.58,-44.76,MA
5394,BERNARDO SAYAO,BERNARDO SAYAO - TO,-7.87,-48.88,TO
4797,BERTIOGA,BERTIOGA - SP,-23.85,-46.13,SP
2970,BERTOLINIA,BERTOLINIA - PI,-7.64,-43.95,PI
1408,BERTOPOLIS,BERTOPOLIS - MG,-17.06,-40.57,MG
134,BERURI,BERURI - AM,-3.89,-61.37,AM
2779,BETANIA,BETANIA - PE,-8.27,-38.03,PE
2971,BETANIA DO PIAUI,BETANIA DO PIAUI - PI,-8.14,-40.79,PI
1409,BETIM,BETIM - MG,-19.96,-44.19,MG
2780,BEZERROS,BEZERROS - PE,-8.23,-35.79,PE
1410,BIAS FORTES,BIAS FORTES - MG,-21.6,-43.75,MG
1411,BICAS,BICAS - MG,-21.72,-43.05,MG
4393,BIGUACU,BIGUACU - SC,-27.49,-48.65,SC
4798,BILAC,BILAC - SP,-21.4,-50.47,SP
1412,BIQUINHAS,BIQUINHAS - MG,-18.78,-45.5,MG
4799,BIRIGUI,BIRIGUI - SP,-21.28,-50.34,SP
4800,BIRITIBA-MIRIM,BIRITIBA-MIRIM - SP,-23.57,-46.03,SP
244,BIRITINGA,BIRITINGA - BA,-11.61,-38.8,BA
3200,BITURUNA,BITURUNA - PR,-26.16,-51.55,PR
4394,BLUMENAU,BLUMENAU - SC,-26.91,-49.06,SC
814,BOA ESPERANCA,BOA ESPERANCA - ES,-18.54,-40.29,ES
1413,BOA ESPERANCA,BOA ESPERANCA - MG,-21.09,-45.56,MG
3201,BOA ESPERANCA,BOA ESPERANCA - PR,-24.24,-52.78,PR
3202,BOA ESPERANCA DO IGUACU,BOA ESPERANCA DO IGUACU - PR,-25.63,-53.21,PR
4801,BOA ESPERANCA DO SUL,BOA ESPERANCA DO SUL - SP,-21.99,-48.39,SP
2972,BOA HORA,BOA HORA - PI,-4.41,-42.08,PI
245,BOA NOVA,BOA NOVA - BA,-14.36,-40.2,BA
2565,BOA VENTURA,BOA VENTURA - PB,-7.41,-38.21,PB
3203,BOA VENTURA DE SAO ROQUE,BOA VENTURA DE SAO ROQUE - PR,-24.86,-51.62,PR
646,BOA VIAGEM,BOA VIAGEM - CE,-5.12,-39.73,CE
2566,BOA VISTA,BOA VISTA - PB,-7.25,-36.24,PB
3876,BOA VISTA,BOA VISTA - RR,2.82,-60.67,RR
3204,BOA VISTA DA APARECIDA,BOA VISTA DA APARECIDA - PR,-25.43,-53.4,PR
3929,BOA VISTA DAS MISSOES,BOA VISTA DAS MISSOES - RS,-27.66,-53.31,RS
3930,BOA VISTA DO BURICA,BOA VISTA DO BURICA - RS,-27.66,-54.11,RS
1153,BOA VISTA DO GURUPI,BOA VISTA DO GURUPI - MA,-1.78,-46.3,MA
135,BOA VISTA DO RAMOS,BOA VISTA DO RAMOS - AM,-2.97,-57.59,AM
3931,BOA VISTA DO SUL,BOA VISTA DO SUL - RS,-29.35,-51.67,RS
246,BOA VISTA DO TUPIM,BOA VISTA DO TUPIM - BA,-12.66,-40.6,BA
32,BOCA DA MATA,BOCA DA MATA - AL,-9.64,-36.22,AL
136,BOCA DO ACRE,BOCA DO ACRE - AM,-8.75,-67.39,AM
2973,BOCAINA,BOCAINA - PI,-6.94,-41.32,PI
4802,BOCAINA,BOCAINA - SP,-22.13,-48.51,SP
1414,BOCAINA DE MINAS,BOCAINA DE MINAS - MG,-22.16,-44.39,MG
4395,BOCAINA DO SUL,BOCAINA DO SUL - SC,-27.74,-49.94,SC
1415,BOCAIUVA,BOCAIUVA - MG,-17.1,-43.81,MG
3205,BOCAIUVA DO SUL,BOCAIUVA DO SUL - PR,-25.2,-49.11,PR
3673,BODO,BODO - RN,-5.98,-36.41,RN
2781,BODOCO,BODOCO - PE,-7.77,-39.94,PE
2205,BODOQUENA,BODOQUENA - MS,-20.53,-56.71,MS
4803,BOFETE,BOFETE - SP,-23.1,-48.25,SP
4804,BOITUVA,BOITUVA - SP,-23.28,-47.67,SP
2782,BOM CONSELHO,BOM CONSELHO - PE,-9.17,-36.68,PE
1416,BOM DESPACHO,BOM DESPACHO - MG,-19.73,-45.25,MG
1154,BOM JARDIM,BOM JARDIM - MA,-3.56,-45.99,MA
2783,BOM JARDIM,BOM JARDIM - PE,-7.79,-35.58,PE
3574,BOM JARDIM,BOM JARDIM - RJ,-22.15,-42.41,RJ
4396,BOM JARDIM DA SERRA,BOM JARDIM DA SERRA - SC,-28.33,-49.62,SC
911,BOM JARDIM DE GOIAS,BOM JARDIM DE GOIAS - GO,-16.21,-52.17,GO
1417,BOM JARDIM DE MINAS,BOM JARDIM DE MINAS - MG,-21.94,-44.19,MG
2567,BOM JESUS,BOM JESUS - PB,-6.81,-38.65,PB
2974,BOM JESUS,BOM JESUS - PI,-9.07,-44.35,PI
3674,BOM JESUS,BOM JESUS - RN,-5.98,-35.58,RN
3932,BOM JESUS,BOM JESUS - RS,-28.66,-50.41,RS
4397,BOM JESUS,BOM JESUS - SC,-26.73,-52.39,SC
247,BOM JESUS DA LAPA,BOM JESUS DA LAPA - BA,-13.25,-43.41,BA
1418,BOM JESUS DA PENHA,BOM JESUS DA PENHA - MG,-21.01,-46.52,MG
248,BOM JESUS DA SERRA,BOM JESUS DA SERRA - BA,-14.37,-40.5,BA
1155,BOM JESUS DAS SELVAS,BOM JESUS DAS SELVAS - MA,-4.42,-46.76,MA
912,BOM JESUS DE GOIAS,BOM JESUS DE GOIAS - GO,-18.21,-49.74,GO
1419,BOM JESUS DO AMPARO,BOM JESUS DO AMPARO - MG,-19.7,-43.47,MG
1420,BOM JESUS DO GALHO,BOM JESUS DO GALHO - MG,-19.82,-42.31,MG
3575,BOM JESUS DO ITABAPOANA,BOM JESUS DO ITABAPOANA - RJ,-21.13,-41.68,RJ
815,BOM JESUS DO NORTE,BOM JESUS DO NORTE - ES,-21.11,-41.67,ES
4398,BOM JESUS DO OESTE,BOM JESUS DO OESTE - SC,-26.69,-53.09,SC
3206,BOM JESUS DO SUL,BOM JESUS DO SUL - PR,-26.19,-53.59,PR
2415,BOM JESUS DO TOCANTINS,BOM JESUS DO TOCANTINS - PA,-5.05,-48.6,PA
5395,BOM JESUS DO TOCANTINS,BOM JESUS DO TOCANTINS - TO,-8.96,-48.16,TO
4805,BOM JESUS DOS PERDOES,BOM JESUS DOS PERDOES - SP,-23.13,-46.46,SP
1156,BOM LUGAR,BOM LUGAR - MA,-4.22,-45.03,MA
3933,BOM PRINCIPIO,BOM PRINCIPIO - RS,-29.48,-51.35,RS
2975,BOM PRINCIPIO DO PIAUI,BOM PRINCIPIO DO PIAUI - PI,-3.19,-41.64,PI
3934,BOM PROGRESSO,BOM PROGRESSO - RS,-27.54,-53.86,RS
1421,BOM REPOUSO,BOM REPOUSO - MG,-22.47,-46.14,MG
4399,BOM RETIRO,BOM RETIRO - SC,-27.79,-49.48,SC
3935,BOM RETIRO DO SUL,BOM RETIRO DO SUL - RS,-29.6,-51.94,RS
1422,BOM SUCESSO,BOM SUCESSO - MG,-21.03,-44.75,MG
2568,BOM SUCESSO,BOM SUCESSO - PB,-6.44,-37.92,PB
3207,BOM SUCESSO,BOM SUCESSO - PR,-23.71,-51.76,PR
4806,BOM SUCESSO DE ITARARE,BOM SUCESSO DE ITARARE - SP,-24.31,-49.14,SP
3208,BOM SUCESSO DO SUL,BOM SUCESSO DO SUL - PR,-26.07,-52.83,PR
4400,BOMBINHAS,BOMBINHAS - SC,-27.13,-48.51,SC
1423,BONFIM,BONFIM - MG,-20.32,-44.23,MG
3877,BONFIM,BONFIM - RR,3.36,-59.83,RR
2976,BONFIM DO PIAUI,BONFIM DO PIAUI - PI,-9.16,-42.87,PI
913,BONFINOPOLIS,BONFINOPOLIS - GO,-16.61,-48.96,GO
1424,BONFINOPOLIS DE MINAS,BONFINOPOLIS DE MINAS - MG,-16.56,-45.99,MG
249,BONINAL,BONINAL - BA,-12.7,-41.82,BA
250,BONITO,BONITO - BA,-11.96,-41.26,BA
2206,BONITO,BONITO - MS,-21.12,-56.48,MS
2416,BONITO,BONITO - PA,-1.36,-47.3,PA
2784,BONITO,BONITO - PE,-8.47,-35.72,PE
1425,BONITO DE MINAS,BONITO DE MINAS - MG,-15.32,-44.75,MG
2569,BONITO DE SANTA FE,BONITO DE SANTA FE - PB,-7.31,-38.51,PB
914,BONOPOLIS,BONOPOLIS - GO,-13.63,-49.81,GO
2570,BOQUEIRAO,BOQUEIRAO - PB,-7.48,-36.13,PB
3936,BOQUEIRAO DO LEAO,BOQUEIRAO DO LEAO - RS,-29.3,-52.42,RS
2977,BOQUEIRAO DO PIAUI,BOQUEIRAO DO PIAUI - PI,-4.48,-42.07,PI
4657,BOQUIM,BOQUIM - SE,-11.14,-37.62,SE
251,BOQUIRA,BOQUIRA - BA,-12.82,-42.73,BA
4807,BORA,BORA - SP,-22.27,-50.53,SP
4808,BORACEIA,BORACEIA - SP,-22.19,-48.77,SP
137,BORBA,BORBA - AM,-4.38,-59.59,AM
2571,BORBOREMA,BORBOREMA - PB,-6.8,-35.62,PB
4809,BORBOREMA,BORBOREMA - SP,-21.62,-49.07,SP
1426,BORDA DA MATA,BORDA DA MATA - MG,-22.27,-46.16,MG
4810,BOREBI,BOREBI - SP,-22.56,-48.97,SP
3209,BORRAZOPOLIS,BORRAZOPOLIS - PR,-23.94,-51.58,PR
3937,BOSSOROCA,BOSSOROCA - RS,-28.73,-54.9,RS
1427,BOTELHOS,BOTELHOS - MG,-21.63,-46.39,MG
4811,BOTUCATU,BOTUCATU - SP,-22.88,-48.44,SP
1428,BOTUMIRIM,BOTUMIRIM - MG,-16.87,-43.01,MG
252,BOTUPORA,BOTUPORA - BA,-13.38,-42.52,BA
4401,BOTUVERA,BOTUVERA - SC,-27.19,-49.07,SC
4402,BRACO DO NORTE,BRACO DO NORTE - SC,-28.27,-49.16,SC
4403,BRACO DO TROMBUDO,BRACO DO TROMBUDO - SC,-27.35,-49.88,SC
3938,BRAGA,BRAGA - RS,-27.61,-53.73,RS
2417,BRAGANCA,BRAGANCA - PA,-1.06,-46.77,PA
4812,BRAGANCA PAULISTA,BRAGANCA PAULISTA - SP,-22.95,-46.54,SP
3210,BRAGANEY,BRAGANEY - PR,-24.81,-53.12,PR
33,BRANQUINHA,BRANQUINHA - AL,-9.24,-36.01,AL
1429,BRAS PIRES,BRAS PIRES - MG,-20.92,-43.24,MG
2418,BRASIL NOVO,BRASIL NOVO - PA,-3.26,-52.66,PA
2207,BRASILANDIA,BRASILANDIA - MS,-21.25,-52.03,MS
1430,BRASILANDIA DE MINAS,BRASILANDIA DE MINAS - MG,-17.01,-46,MG
3211,BRASILANDIA DO SUL,BRASILANDIA DO SUL - PR,-24.19,-53.52,PR
5396,BRASILANDIA DO TOCANTINS,BRASILANDIA DO TOCANTINS - TO,-8.38,-48.48,TO
3,BRASILEIA,BRASILEIA - AC,-11.01,-68.74,AC
2978,BRASILEIRA,BRASILEIRA - PI,-4.13,-41.78,PI
801,BRASILIA,BRASILIA - DF,-15.78,-47.93,DF
1431,BRASILIA DE MINAS,BRASILIA DE MINAS - MG,-16.2,-44.42,MG
2285,BRASNORTE,BRASNORTE - MT,-12.15,-57.97,MT
1432,BRASOPOLIS,BRASOPOLIS - MG,-22.47,-45.6,MG
4813,BRAUNA,BRAUNA - SP,-21.49,-50.31,SP
1433,BRAUNAS,BRAUNAS - MG,-19.05,-42.71,MG
915,BRAZABRANTES,BRAZABRANTES - GO,-16.43,-49.38,GO
2785,BREJAO,BREJAO - PE,-9.03,-36.56,PE
816,BREJETUBA,BREJETUBA - ES,-20.14,-41.29,ES
2786,BREJINHO,BREJINHO - PE,-7.34,-37.28,PE
3675,BREJINHO,BREJINHO - RN,-6.19,-35.35,RN
5397,BREJINHO DE NAZARE,BREJINHO DE NAZARE - TO,-11,-48.56,TO
1157,BREJO,BREJO - MA,-3.68,-42.75,MA
4814,BREJO ALEGRE,BREJO ALEGRE - SP,-21.16,-50.18,SP
2787,BREJO DA MADRE DE DEUS,BREJO DA MADRE DE DEUS - PE,-8.14,-36.37,PE
1158,BREJO DE AREIA,BREJO DE AREIA - MA,-4.08,-45.49,MA
2572,BREJO DO CRUZ,BREJO DO CRUZ - PB,-6.34,-37.49,PB
2979,BREJO DO PIAUI,BREJO DO PIAUI - PI,-8.21,-42.82,PI
2573,BREJO DOS SANTOS,BREJO DOS SANTOS - PB,-6.37,-37.82,PB
4658,BREJO GRANDE,BREJO GRANDE - SE,-10.42,-36.46,SE
2419,BREJO GRANDE DO ARAGUAIA,BREJO GRANDE DO ARAGUAIA - PA,-5.69,-48.41,PA
647,BREJO SANTO,BREJO SANTO - CE,-7.49,-38.98,CE
253,BREJOES,BREJOES - BA,-13.1,-39.79,BA
254,BREJOLANDIA,BREJOLANDIA - BA,-12.48,-43.96,BA
2420,BREU BRANCO,BREU BRANCO - PA,-4,-49.46,PA
2421,BREVES,BREVES - PA,-1.68,-50.48,PA
916,BRITANIA,BRITANIA - GO,-15.24,-51.16,GO
3939,BROCHIER,BROCHIER - RS,-29.55,-51.59,RS
4815,BRODOSQUI,BRODOSQUI - SP,-20.99,-47.65,SP
4816,BROTAS,BROTAS - SP,-22.28,-48.12,SP
255,BROTAS DE MACAUBAS,BROTAS DE MACAUBAS - BA,-11.99,-42.62,BA
1434,BRUMADINHO,BRUMADINHO - MG,-20.14,-44.2,MG
256,BRUMADO,BRUMADO - BA,-14.2,-41.66,BA
4404,BRUNOPOLIS,BRUNOPOLIS - SC,-27.3,-50.86,SC
4405,BRUSQUE,BRUSQUE - SC,-27.09,-48.91,SC
1435,BUENO BRANDAO,BUENO BRANDAO - MG,-22.44,-46.35,MG
1436,BUENOPOLIS,BUENOPOLIS - MG,-17.87,-44.18,MG
2788,BUENOS AIRES,BUENOS AIRES - PE,-7.72,-35.32,PE
257,BUERAREMA,BUERAREMA - BA,-14.95,-39.3,BA
1437,BUGRE,BUGRE - MG,-19.42,-42.24,MG
2789,BUIQUE,BUIQUE - PE,-8.62,-37.15,PE
4,BUJARI,BUJARI - AC,-9.83,-67.95,AC
2422,BUJARU,BUJARU - PA,-1.51,-48.04,PA
4817,BURI,BURI - SP,-23.79,-48.59,SP
4818,BURITAMA,BURITAMA - SP,-21.06,-50.14,SP
1159,BURITI,BURITI - MA,-3.94,-42.92,MA
917,BURITI ALEGRE,BURITI ALEGRE - GO,-18.14,-49.04,GO
1160,BURITI BRAVO,BURITI BRAVO - MA,-5.83,-43.83,MA
918,BURITI DE GOIAS,BURITI DE GOIAS - GO,-16.18,-50.43,GO
5398,BURITI DO TOCANTINS,BURITI DO TOCANTINS - TO,-5.31,-48.22,TO
2980,BURITI DOS LOPES,BURITI DOS LOPES - PI,-3.17,-41.86,PI
2981,BURITI DOS MONTES,BURITI DOS MONTES - PI,-5.31,-41.09,PI
1161,BURITICUPU,BURITICUPU - MA,-4.34,-46.4,MA
919,BURITINOPOLIS,BURITINOPOLIS - GO,-14.47,-46.4,GO
258,BURITIRAMA,BURITIRAMA - BA,-10.7,-43.63,BA
1162,BURITIRANA,BURITIRANA - MA,-5.59,-47.01,MA
1438,BURITIS,BURITIS - MG,-15.61,-46.42,MG
3827,BURITIS,BURITIS - RO,-10.21,-63.82,RO
4819,BURITIZAL,BURITIZAL - SP,-20.19,-47.7,SP
1439,BURITIZEIRO,BURITIZEIRO - MG,-17.35,-44.96,MG
3940,BUTIA,BUTIA - RS,-30.12,-51.96,RS
138,CAAPIRANGA,CAAPIRANGA - AM,-3.32,-61.2,AM
2574,CAAPORA,CAAPORA - PB,-7.51,-34.9,PB
2208,CAARAPO,CAARAPO - MS,-22.63,-54.82,MS
259,CAATIBA,CAATIBA - BA,-14.97,-40.4,BA
2575,CABACEIRAS,CABACEIRAS - PB,-7.48,-36.28,PB
260,CABACEIRAS DO PARAGUACU,CABACEIRAS DO PARAGUACU - BA,-12.53,-39.19,BA
1440,CABECEIRA GRANDE,CABECEIRA GRANDE - MG,-16.03,-47.09,MG
920,CABECEIRAS,CABECEIRAS - GO,-15.8,-46.92,GO
2982,CABECEIRAS DO PIAUI,CABECEIRAS DO PIAUI - PI,-4.47,-42.3,PI
2576,CABEDELO,CABEDELO - PB,-6.98,-34.83,PB
3828,CABIXI,CABIXI - RO,-13.49,-60.55,RO
